[1.0858738698060917, 1.128501310566763, 1.1463113903269015, 1.1497895505867544, 1.1594924200603367, 1.200020452963296, 1.2052766962594856, 1.2126169379395824, 1.2235323599650834]
[1.0181489878838212, 1.0181489878838212, 1.039170772556526, 1.1594247542585854, 1.164394617210553, 1.1676272943920851, 1.1790722913262572, 1.2026594879920143, 1.2074475202863455]
[1.0551266547638418, 1.062683298682043, 1.1187260227257865, 1.1363896953422106, 1.1570112065864384, 1.2115580740997254, 1.273107831693889, 1.2793791246732469, 1.2842522143821455]
[1.008169535269051, 1.0202728522824542, 1.0534465445422911, 1.0726239989242188, 1.1588696128566986, 1.1764059360161567, 1.1800654686646719, 1.1806889795267028, 1.1936931045331862]
[1.093625820481299, 1.093625820481299, 1.115379662504218, 1.2429839193868633, 1.3192465191267388, 1.3543115400894081, 1.3543537529287852, 1.3543537529287852, 1.354881912635519]
[0.0, 0.0, 0.0, 1.1638383946939497, 1.2343669295549793, 1.2773920578617766, 1.291872370555202, 1.328430685451502, 1.3284917376306216]
[1.0351027517916078, 1.2125994311109713, 1.2127470823980655, 1.2248450448703534, 1.2250447251343044, 1.2286436146034025, 1.2304951820643526, 1.2448964476166313, 1.248242461280012]
[0.0, 0.0, 0.0, 1.1566246881071724, 1.2222994288852724, 1.2264304133000496, 1.2688154405786902, 1.2783579443585962, 1.2912081096452224]
[0.0, 1.241238796370393, 1.3115373871581715, 1.3189510019662951, 1.3269450635663558, 1.3344050684556654, 1.3387380103828086, 1.343624653516307, 1.34841284169231]
[0.0, 0.0, 1.2249998829647295, 1.2343587259581255, 1.2418713494106937, 1.251461227243361, 1.2583003542902482, 1.2583003542902482, 1.2704236367552095]
[0.0, 0.0, 0.0, 1.1294285313532246, 1.2484845535963631, 1.257538461835654, 1.2579437764156318, 1.2666227580283143, 1.2814622841866696]
[1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08, 1.1463477193369183, 1.1518943896539984, 1.175747676026594, 1.1950002199651457, 1.2378135866333189, 1.2455407191692252]
[0.0, 0.0, 0.0, 1.1566246881071724, 1.2222994288852724, 1.2264304133000496, 1.2688154405786902, 1.2783579443585962, 1.2912081096452224]
[0.0, 0.0, 0.0, 1.0060241824559415, 1.08417308594019, 1.1842043831179743, 1.2177134592870333, 1.2177134592870333, 1.2177134592870333]
[0.618126337643212, 0.9748880692612818, 0.9980141682873045, 0.9980141682873045, 1.0040141268689895, 1.010547215892355, 1.0192609312736345, 1.038637015226393, 1.0681063728774975]
[0.0, 0.0, 0.0, 1.1294285313532246, 1.2484845535963631, 1.257538461835654, 1.2579437764156318, 1.2666227580283143, 1.2814622841866696]
[1.0536712127723509e-08, 1.0536712127723509e-08, 0.9962712766788998, 1.1939258415590774, 1.2208843403995788, 1.2829545041994053, 1.2829545041994053, 1.2829545041994053, 1.2927126876730428]
[1.4901161193847656e-08, 1.2599120447623184, 1.3283766784604114, 1.3600011037593813, 1.3600392255930343, 1.3600392255930343, 1.3605162094569025, 1.3610040832918864, 1.3631023194349592]
[0.0, 0.0, 0.0, 0.0, 1.2932412719582855, 1.2932412719582855, 1.311991130170351, 1.3185407976959356, 1.3234927973347892]
