user_id,user_name,date,text
1.44E+18,,2022-08-18 15:52:55+00:00,pikir deh agency tema nya crime agency cari volunteer baik rusak agency cari volunteer misi rampok barang money heista 
1.43E+18,Taeri,2022-08-18 13:05:18+00:00,ngikutin money heist spain 
1.43E+18,Taeri,2022-08-18 12:55:52+00:00,chara peama akun ursula corbero tokyo money heist spanyol 
1.38E+18,Arelyn Meredith,2022-08-18 11:57:12+00:00,suka crime series gituu kayak money heist elite the mouth et cetera saran film series habis tonton 
24703599,iru ibe,2022-08-18 11:49:27+00:00,weh produksi money heist money heist 
520490584,aaTii,2022-08-18 10:12:35+00:00,rio money heist korea park bogum encem 
1.31E+18,Ganda Rais,2022-08-18 01:52:48+00:00,pasu money heist indobesia kumpul 
3170608878,Nan tangin,2022-08-17 00:50:44+00:00,inget ending film money heist keruk bagiin rakyata 
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-15 17:40:00+00:00,mvs kinda late selesai namatin money heist bingung iya karakter gandia serang musuh mati susah habis hajar tokyo bisa semangat ikut sagasta grebek bank 
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist 
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga 
1.51E+18,arah,2022-08-14 03:47:23+00:00,awalny kenal cast money heist dikenalin pph haesoo ngobrol soale badut banget lelah orang tbtb confess malam malam iya namanye comsu commitment asu kasih jelas diaa 
120405394,YY,2022-08-13 15:38:50+00:00,nonton money heist versi korea professornya jesse choi suami maudy ayunda a3a 
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga 
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-13 02:15:02+00:00,mvs money heist korea eps endingnya gantung banget aoa 
1.28E+18,sorrymom,2022-08-12 20:19:36+00:00,cuk tidur larut jam an tidur paksa bangun jam kahan jembut alias budak cina alas tidur larut si mega netflix an marathon money heist season kontolll 
1.40E+18,nayca,2022-08-12 01:39:52+00:00,marathon money heist 
1.49E+18,ayya,2022-08-11 14:05:41+00:00,habis nyelesein money heist korea nyadar season 
1.51E+18,arah,2022-08-11 12:45:29+00:00,paner drama money heist jugaka 
1.52E+18,Chellaa rest,2022-08-10 23:48:14+00:00,rekomendasiin film netflix beli netflix pakai nonton apaa ngomong-ngomong money heist korea bagus iya 
1.48E+18,Han hyeji,2022-08-09 18:04:22+00:00,haru yoshi nonton money heist spanyol suka peran denvera suka peran denver nya 
326054917,A3,2022-08-20 23:56:08+00:00,kemarin nonton money heist korea kaget banget pas denger suara jeon jongseo suara eunbinnnnn 
1.05E+18,Dhav,2022-08-20 19:00:35+00:00,umbrella academy money heist siii sepupu teman teman nyaranin nonton nonton eh seruuu 
9.93E+17,Afqiandra,2022-08-20 17:51:34+00:00,money heist asli versi spanyol iya kakak miw banget season iya nntonnya jenuh salah nnton 
1417180244,Nanad,2022-08-20 17:34:01+00:00,lambat bngt gasih maraton nontonin money heist wkwkwkwk 
1.48E+18,dapitt,2022-08-20 16:09:51+00:00,takut uang money heist bank wkwkwk 
1.48E+18,dapitt,2022-08-20 16:06:40+00:00,ngajakin money heist bareng kali 
1.48E+18,Odi,2022-08-20 14:34:59+00:00,enggaak nonton money heist korea kiyowo banget 
1.11E+18,Deean,2022-08-20 14:06:06+00:00,aduhhhh asik banget nnton money heist korea hpnya dipake yutuban bocil arghhhh 
3116895350,Bluemoon,2022-08-20 12:21:46+00:00,kaya denver money heist korea si 
298560942,YudisDj,2022-08-20 11:31:51+00:00,penasaran film iqbaal angga film tema heist peama indonesia bagus money heist 
975080732,ilsa,2022-08-20 09:37:02+00:00,maraton money heist hilang yaaa 
8.21E+17,nazu,2022-08-20 08:03:55+00:00,djnya si denver money heist korea 
1.56E+18,Anjani,2022-08-20 05:35:33+00:00,selamat sing sendeer aaaa nonton banget nonton 
7.58E+17,Coach Justin Junior,2022-08-20 04:53:24+00:00,kilas money heist cover colornya 
620835275,,2022-08-19 16:14:45+00:00,apa kakak perempuan tuyul ngeramponk bank kayak money heist 
303690884,SAMPAH PIKIRAN,2022-08-19 14:40:03+00:00,money heist takut jatuh cinta spanish culture bahasa movienya lain 
1.36E+18,Dhappp,2022-08-19 06:17:42+00:00,money heist korea lumayan tunggu season 
24703599,iru ibe,2022-08-18 11:49:27+00:00,weh produksi money heist money heist 
3170608878,Nan tangin,2022-08-17 00:50:44+00:00,inget ending film money heist keruk bagiin rakyata 
1.30E+18,rabi,2022-08-15 19:02:27+00:00,nyesal jenguk money heist ngan family 
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist 
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga 
943083534,,2022-08-14 15:53:54+00:00,money heist korea kecepetan sih a2 
1.43E+18,jeinna,2022-08-14 05:14:30+00:00,anon aduh gemesss banget analisisnyaaa tertawa will reply your tello again on the update iya masuk alur analisis and yas should watch money heist wajib sih he seru nonton cinta tooa 
1.51E+18,arah,2022-08-14 03:47:23+00:00,awalny kenal cast money heist dikenalin pph haesoo ngobrol soale badut banget lelah orang tbtb confess malam malam iya namanye comsu commitment asu kasih jelas diaa 
120405394,YY,2022-08-13 15:38:50+00:00,nonton money heist versi korea professornya jesse choi suami maudy ayunda a3a a3 
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga 
1.51E+18,arah,2022-08-13 11:46:53+00:00,ngira mas kentang mas kentang lihat money heist ntu rio ngomong-ngomong miripa 
1.22E+18,,2022-08-13 11:04:18+00:00,suka banget denver film money heist korea peama kali xixixixii 
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-13 02:15:02+00:00,mvs money heist korea eps endingnya gantung banget aoa ao nya iya 
1.28E+18,sorrymom,2022-08-12 20:19:36+00:00,cuk tidur larut jam an tidur paksa bangun jam kahan jembut alias budak cina alas tidur larut si mega netflix an marathon money heist season kontolll 
1.15E+18,,2022-08-12 12:59:01+00:00,nonton money heist kesel iya bulol kesel si inspektur pindah haluan capek capek ngurusin eh ujung ujung bulol astaga 
104802160,Muadz,2022-08-12 03:15:13+00:00,tokyo money heist spain rambut lawa do 
1.45E+18,ano,2022-08-21 13:59:51+00:00,betul kaget nairobi money heist 
2329256120,daniel donny pelupessy,2022-08-21 13:04:24+00:00,film money heist korea plagiat nga iya 
1.08E+18,Riza Nani,2022-08-21 12:28:13+00:00,kaet iki ngerasakno hp an tekan isuk magrib fokus money heist sak dino sak season anying keroso 
75497179,There,2022-08-21 09:56:45+00:00,cerita woo young woo mayan iya bahas autistik money heist korea bahas fantasi perang korea kayak bahas segitunya iya 
2329256120,daniel donny pelupessy,2022-08-21 09:48:14+00:00,korea money heist korea copy paste 
314933637,TinA A14,2022-08-21 09:13:27+00:00,casa adik papel money heist nonton pas situ ngerasa gilakk nonton 
1.17E+18,A14,2022-08-21 00:48:35+00:00,eh sebentar host redaksi carpet nya main money heist korea sih 
1.51E+18,arah,2022-08-21 00:18:53+00:00,kajja nonton money heist ekwkw 
303690884,SAMPAH PIKIRAN,2022-08-19 14:40:03+00:00,money heist takut jatuh cinta spanish culture bahasa movienya lain 
1.05E+18,AvatarA Aa,2022-08-18 18:15:34+00:00,tungefanya iya money heist 
1.44E+18,,2022-08-18 15:52:55+00:00,pikir deh agency tema nya crime agency cari volunteer baik rusak agency cari volunteer misi rampok barang money heista 
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist 
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga 
943083534,,2022-08-14 15:53:54+00:00,money heist korea kecepetan sih a2 
1.01E+18,velleyA,2022-08-14 14:41:04+00:00,money heist spanyol nairobi sad menang nontonyaa tokyo hiks 
1.01E+18,velleyA,2022-08-14 07:42:39+00:00,money heist spanyol doneee pemirsahhha a14a tinggal njnggu lin money heist korea season 
1.43E+18,jeinna,2022-08-14 05:14:30+00:00,anon aduh gemesss banget analisisnyaaa tertawa will reply your tello again on the update iya masuk alur analisis and yas should watch money heist wajib sih he seru nonton cinta tooa 
1.51E+18,arah,2022-08-14 03:47:23+00:00,awalny kenal cast money heist dikenalin pph haesoo ngobrol soale badut banget lelah orang tbtb confess malam malam iya namanye comsu commitment asu kasih jelas diaa 
1.01E+18,velleyA,2022-08-14 00:44:39+00:00,gilak marathon money heist spanyol season 
369343113,,2022-08-14 00:11:58+00:00,drama money heist real rompak dokumentari rompak cerita laku utama jadi bongkar idea amp plan rompak bank buenos aires peristiwa ingat sejarah tonton netflix 
120405394,YY,2022-08-13 15:38:50+00:00,nonton money heist versi korea professornya jesse choi suami maudy ayunda a3a a3 
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga 
1.41E+18,nana,2022-08-13 11:25:03+00:00,nyambungin money heist nyambung pinisirina 
1.22E+18,,2022-08-13 11:04:18+00:00,suka banget denver film money heist korea peama kali xixixixii 
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-13 02:15:02+00:00,mvs money heist korea eps endingnya gantung banget aoa ao nya iya 
1.29E+18,dawai,2022-08-22 16:55:40+00:00,money heist korea kemarin bgini niat nonton eps terus jam set pagi tidur namatin eps a2 
7.84E+17,tokyo,2022-08-22 15:17:02+00:00,ambil salah karakter series money heist 
616983230,Celestial Dragon,2022-08-22 15:13:22+00:00,pen nyuri duita 
95021668,,2022-08-22 15:05:02+00:00,selamat ending film money heist 
1.26E+18,YA,2022-08-22 14:52:40+00:00,rampok kaya money heist 
1.33E+18,Rachel Jun,2022-08-22 13:51:17+00:00,ber season season yaha 
1.24E+18,NAB,2022-08-22 13:34:39+00:00,money heist korea aneha seragam kocak 
1664529589,Retika,2022-08-22 12:23:41+00:00,gilir siang beli ngemil kereta on the way jalan bandung kali nonton money heist eh lupa bawa 
236644717,DA AaA YA MA AaA,2022-08-20 03:48:21+00:00,noob money heist jebak pn sb korea so malas nak tunggu season nak sudah money heist spain ada jaya deh season berapa ek spain 
303690884,SAMPAH PIKIRAN,2022-08-19 14:40:03+00:00,money heist takut jatuh cinta spanish culture bahasa movienya lain 
1.44E+18,,2022-08-18 15:52:55+00:00,pikir deh agency tema nya crime agency cari volunteer baik rusak agency cari volunteer misi rampok barang money heista 
4475806878,kakpe,2022-08-18 06:27:31+00:00,stranger things dark money heist masuk serial terbaika gila keren banget stresa 
3170608878,Nan tangin,2022-08-17 00:50:44+00:00,inget ending film money heist keruk bagiin rakyata 
1.30E+18,rabi,2022-08-15 19:02:27+00:00,nyesal jenguk money heist ngan family 
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-15 17:40:00+00:00,mvs kinda late selesai namatin money heist bingung iya karakter gandia serang musuh mati susah habis hajar tokyo bisa semangat ikut sagasta grebek bank 
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist 
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga 
943083534,,2022-08-14 15:53:54+00:00,money heist korea kecepetan sih a2 
1.01E+18,velleyA,2022-08-14 14:41:04+00:00,money heist spanyol nairobi sad menang nontonyaa tokyo hiks 
1.43E+18,jeinna,2022-08-14 05:14:30+00:00,anon aduh gemesss banget analisisnyaaa tertawa will reply your tello again on the update iya masuk alur analisis and yas should watch money heist wajib sih he seru nonton cinta tooa 
1.51E+18,arah,2022-08-14 03:47:23+00:00,awalny kenal cast money heist dikenalin pph haesoo ngobrol soale badut banget lelah orang tbtb confess malam malam iya namanye comsu commitment asu kasih jelas diaa 
1.01E+18,velleyA,2022-08-14 00:44:39+00:00,gilak marathon money heist spanyol season 
369343113,,2022-08-14 00:11:58+00:00,drama money heist real rompak dokumentari rompak cerita laku utama jadi bongkar idea amp plan rompak bank buenos aires peristiwa ingat sejarah tonton netflix 
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga 
1.49E+18,zelineA A14,2022-08-23 15:12:38+00:00,nonton money heist 
1.16E+18,akualdina,2022-08-23 15:02:39+00:00,gilaa parah otak tulis series money heist series sempe nomor words dahh 
1.01E+18,Drama Menfess,2022-08-23 14:22:51+00:00,gaisss money heist korea season yaaa sender nonton ngerasa gantung bgtttt kdma 
1.38E+18,Jihan,2022-08-23 14:04:50+00:00,money heist korean version nonton 
1417180244,Nanad,2022-08-23 12:14:26+00:00,turut ending money heist season perfecto sih 
400521275,Tickle,2022-08-23 11:56:30+00:00,inget money heist iya 
2489314675,evelyn open,2022-08-23 09:42:24+00:00,netflix pleaseee nonton money heist sampean 
1130454702,A2A,2022-08-23 07:15:35+00:00,world money heist the umbrella academy kkn desa tari abdi setan 
1644267247,fakhri,2022-08-23 06:18:37+00:00,spanyol alas enak ngedenger orang ngobrol pakai spanyol netplik kaya money heist control ngomongnya cepat cepat lafal tearik ajar bahasa spanyol 
2811441031,bebellacA,2022-08-23 06:13:00+00:00,money heist sih 
1.34E+18,mediocre AA,2022-08-23 05:29:07+00:00,money heist brangkas sambo 
1.33E+18,Rachel Jun,2022-08-23 04:14:57+00:00,iyaahh role ku money heist korea tokyoa 
153315844,Adrian Pampam,2022-08-23 01:10:29+00:00,rumah sambo beneran bunker uang ratus milyar keren kali series money heist 
1.29E+18,dawai,2022-08-22 16:55:40+00:00,money heist korea kemarin bgini niat nonton eps terus jam set pagi tidur namatin eps a2 
1664529589,Retika,2022-08-22 12:23:41+00:00,gilir siang beli ngemil kereta on the way jalan bandung kali nonton money heist eh lupa bawa 
430845087,KVIBES,2022-08-22 07:43:34+00:00,menandatangani kontrak eksklusif andmarq enteainment agens taung kim hye jun park jin joo main peran tokyo money heist korea joint economic areaa 
1.45E+18,ano,2022-08-21 13:59:51+00:00,betul kaget nairobi money heist 
1.13E+18,Sipa ia,2022-08-21 07:10:37+00:00,iyh money heist 
1.11E+18,miw,2022-08-20 17:37:23+00:00,cinta sherlock sd koleksi novela 
58235060,Nelsa,2022-08-20 14:23:20+00:00,kak keren banget nicknya 
236644717,DA AaA YA MA AaA,2022-08-20 03:48:21+00:00,noob money heist jebak pn sb korea so malas nak tunggu season nak sudah money heist spain ada jaya deh season berapa ek spain 
303690884,SAMPAH PIKIRAN,2022-08-19 14:40:03+00:00,money heist takut jatuh cinta spanish culture bahasa movienya lain 
1.44E+18,,2022-08-18 15:52:55+00:00,pikir deh agency tema nya crime agency cari volunteer baik rusak agency cari volunteer misi rampok barang money heista 
24703599,iru ibe,2022-08-18 11:49:27+00:00,weh produksi money heist money heist 
1.36E+18,Naraaa,2022-08-18 10:09:51+00:00,nonton money heist sih guea 
69267199,Angelina Dolly,2022-08-17 03:21:50+00:00,ojok wes smean nontok money heist ae 
1.36E+18,ja ja jaemin,2022-08-16 00:38:28+00:00,jujur nonton money heist lihat konsep keren banget rampok rampok 
1.30E+18,rabi,2022-08-15 19:02:27+00:00,nyesal jenguk money heist ngan family 
1565895180,mupiA Film MUMUN Nostalgia September di Bioskop,2022-08-15 17:40:00+00:00,mvs kinda late selesai namatin money heist bingung iya karakter gandia serang musuh mati susah habis hajar tokyo bisa semangat ikut sagasta grebek bank 
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist 
1.17E+18,winda,2022-08-14 18:10:11+00:00,yaallah mana iya nonton money heist skrng tertawa pusing lelah bikin dagdigdug butuh baca au biar otak seger lga 
943083534,,2022-08-14 15:53:54+00:00,money heist korea kecepetan sih a2 
1.01E+18,velleyA,2022-08-14 14:41:04+00:00,money heist spanyol nairobi sad menang nontonyaa tokyo hiks 
1.14E+18,,2022-08-14 13:04:33+00:00,ringan nder bridgeon lucifer money heist mikir riverdale 
1.08E+18,Riza Nani,2022-08-24 19:47:30+00:00,tamat coo money heist wes rekor taa iki 
1.15E+18,ayosiapa,2022-08-24 17:34:23+00:00,money heist versi korea bagus 
1.55E+18,ziso,2022-08-24 15:58:54+00:00,burning the call money heist nonton tinggal nothing serious bareng sukku sunbae kah nnyie 
261256351,runnaA,2022-08-24 15:42:31+00:00,main money heist korea sihh cantik bgttt emangg 
9.52E+17,oA A1A A1A,2022-08-24 14:12:48+00:00,series cakep sih cast money heist main 
8.26E+17,Yeonjun closeday,2022-08-24 11:39:07+00:00,nnton money heist kren banget ntu series nun smpe sbar tunggu nya tasty kah nun cium sayang 
7.92E+17,Florence,2022-08-24 11:29:19+00:00,pas sana kaya cosplay per money heist 
3034829006,Andi,2022-08-24 11:27:13+00:00,genre money heist moga film jiwa onepiece head to head avatar ganti deh 
52352242,tsun jual viu grammarly hbo go iqiyi vipul,2022-08-24 11:18:57+00:00,money heist korea anjing 
1.25E+18,naznaz,2022-08-24 10:32:29+00:00,sumpah lihat puig lin money heist 
847876141,lee seirasuka ginting,2022-08-24 10:08:40+00:00,sa nampak lembaga getah malaysia rompak money heist 
1.53E+18,HAN,2022-08-24 08:54:31+00:00,nonton money heist nuna keren banget asli dahk 
1.52E+18,panpan,2022-08-24 07:11:11+00:00,sadar nonton squid game mikirnya money heist yaaa 
1.33E+18,YEONJUN,2022-08-24 04:52:01+00:00,binu gaji dik rampok kayak film money heist 
1.34E+18,,2022-08-24 04:21:48+00:00,money heist korea lumayan 
2988992792,,2022-08-24 02:45:19+00:00,hobbynya sayang iya noona money heist keren banget sana nonton series noona deh nonton bareng seru 
1.09E+18,Blake,2022-08-24 02:28:35+00:00,series noona money heist sana keren banget cool city yeoja habis saranin series film noona oke banget 
1.31E+18,LGI DIVING JANGAN DIBALES DLU ATAU KMU KUPATOK,2022-08-24 01:48:59+00:00,nonton coba nonton money heist 
1469023782,,2022-08-24 01:29:56+00:00,the call money heist sabar tunggu money heist season suka banget karakter tokyo 
1.33E+18,Rachel Jun DIVING AKBAR,2022-08-24 00:40:49+00:00,the call merah alias nengplik money heist korean nengplik romcom nonton nothing serious 
1.01E+18,Drama Menfess,2022-08-23 14:22:51+00:00,gaisss money heist korea season yaaa sender nonton ngerasa gantung bgtttt kdma 
37459590,,2022-08-23 12:19:12+00:00,makan malam satay kajang haji samuri snack super ring sambal layan money heist 
1.33E+18,Rachel Jun DIVING AKBAR,2022-08-23 04:14:57+00:00,iyaahh role ku money heist korea tokyoa 
153315844,Adrian Pampam,2022-08-23 01:10:29+00:00,rumah sambo beneran bunker uang ratus milyar keren kali series money heist 
1.29E+18,celebrate days,2022-08-22 16:55:40+00:00,money heist korea kemarin bgini niat nonton eps terus jam set pagi tidur namatin eps a2 
7.84E+17,tokyo,2022-08-22 15:17:02+00:00,ambil salah karakter series money heist 
1.33E+18,Rachel Jun DIVING AKBAR,2022-08-22 13:51:17+00:00,ber season season yaha 
1.24E+18,NAB,2022-08-22 13:34:39+00:00,money heist korea aneha seragam kocak 
